Wlgth,Rp5deg,Rp19deg
500.3529601,99.99869676,99.99891044
500.5336436,99.99870174,99.99891565
500.7144577,99.99870389,99.99891673
500.8954025,99.99870375,99.99891361
501.0764781,99.99870186,99.99890615
501.1022044,99.99870149,99.99890473
501.2576847,99.99869885,99.99889419
501.4390224,99.99869536,99.99887753
501.6204914,99.99869209,99.9988559
501.8020917,99.99868975,99.998829
501.9838236,99.99868907,99.99879647
502.1656871,99.99869075,99.99875789
502.2044088,99.99869148,99.99874886
502.3476825,99.99869542,99.99871281
502.5298099,99.99870362,99.99866069
502.7120693,99.99871572,99.99860101
502.894461,99.99873194,99.9985332
503.0769851,99.9987523,99.99845673
503.2596418,99.9987766,99.99837114
503.3066132,99.99878345,99.99834762
503.4424311,99.99880449,99.99827611
503.6253532,99.99883543,99.99817158
503.8084084,99.9988688,99.9980579
503.9915966,99.99890389,99.99793595
504.1749182,99.99893999,99.99780738
504.3583731,99.9989764,99.99767479
504.4088176,99.99898638,99.99763811
504.5419616,99.99901249,99.99754186
504.7256838,99.99904771,99.99741339
504.9095398,99.99908157,99.99729511
505.0935298,99.9991137,99.99719328
505.277654,99.99914381,99.997114
505.4619125,99.99917168,99.99706234
505.511022,99.9991787,99.9970537
505.6463054,99.99919714,99.99704153
505.8308329,99.99922011,99.99705238
506.0154951,99.99924051,99.99709316
506.2002922,99.99925832,99.99715992
506.3852243,99.99927352,99.99724723
506.5702916,99.9992861,99.99734903
506.6132265,99.99928864,99.99737406
506.7554942,99.99929605,99.99745936
506.9408322,99.99930338,99.99757293
507.1263059,99.99930806,99.99768542
507.3119154,99.99931006,99.99779354
507.4976608,99.99930932,99.99789499
507.6835422,99.99930578,99.99798823
507.7154309,99.99930488,99.99800332
507.8695599,99.99929933,99.99807238
508.0557139,99.99928986,99.99814702
508.2420045,99.9992772,99.99821202
508.4284317,99.99926117,99.99826746
508.6149957,99.99924154,99.99831351
508.8016967,99.99921806,99.99835037
508.9885348,99.99919043,99.99837823
509.1755102,99.99915833,99.99839724
509.362623,99.99912143,99.99840746
509.5498734,99.99907936,99.99840885
509.7372615,99.99903178,99.99840128
509.9198397,99.99897987,99.99838504
510.1124514,99.99891898,99.99835806
510.3002536,99.99885349,99.99832149
510.4881941,99.99878213,99.99827408
510.6762731,99.99870542,99.998215
510.8644908,99.99862438,99.9981433
511.0220441,99.99855442,99.99807283
511.0528472,99.99854063,99.99805788
511.2413426,99.99845647,99.99795763
511.429977,99.99837491,99.99784146
511.6187508,99.9982996,99.99770853
511.8076639,99.99823451,99.99755848
511.9967166,99.99818353,99.9973919
512.1242485,99.9981588,99.99727123
512.185909,99.99814992,99.99721087
512.3752413,99.99813577,99.99701972
512.5647136,99.99814165,99.99682583
512.7543261,99.99816648,99.99664023
512.9440789,99.9982078,99.99647752
513.1339723,99.99826217,99.99635467
513.2264529,99.99829221,99.9963144
513.3240063,99.99832575,99.99628831
513.514181,99.99839476,99.99629085
513.7044968,99.99846586,99.99636683
513.8949537,99.99853631,99.99651118
514.0855518,99.99860404,99.99671044
514.2762914,99.99866758,99.9969463
514.3286573,99.99868415,99.99701488
514.4671726,99.99872598,99.99719992
514.6581955,99.99877869,99.99745517
514.8493603,99.99882544,99.99770026
515.0406672,99.99886618,99.99792779
515.2321163,99.99890097,99.99813405
515.4237078,99.99892994,99.99831794
515.6154418,99.99895325,99.99848006
515.8073186,99.99897105,99.99862195
515.9993382,99.9989835,99.99874556
516.1915008,99.99899069,99.99885298
516.3838066,99.9989927,99.99894623
516.5330661,99.99899072,99.99900997
516.5762557,99.99898957,99.99902714
516.7688484,99.99898128,99.99909737
516.9615847,99.99896781,99.99915835
517.1544648,99.9989491,99.99921131
517.3474889,99.9989251,99.99925731
517.5406572,99.99889577,99.99929726
517.6352705,99.99887949,99.99931483
517.7339697,99.99886117,99.99933189
517.9274267,99.99882145,99.99936186
518.1210284,99.99877697,99.99938771
518.3147748,99.99872837,99.99940988
518.5086662,99.99867669,99.99942875
518.7027027,99.99862348,99.99944465
518.7374749,99.99861395,99.9994472
518.8968845,99.99857092,99.99945782
519.0912117,99.9985218,99.99946849
519.2856846,99.99847954,99.99947682
519.4803032,99.99844789,99.99948296
519.6750677,99.99843053,99.99948701
519.8396794,99.9984293,99.99948886
519.8699783,99.99843053,99.99948905
520.0650352,99.99844969,99.99948912
520.2602386,99.99848818,99.99948726
520.4555885,99.99854435,99.99948346
520.6510851,99.99861507,99.99947771
520.8467287,99.99869623,99.99946996
520.9418838,99.99873814,99.99946545
521.0425194,99.99878348,99.99946015
521.2384574,99.99887278,99.99944819
521.4345427,99.9989608,99.99943398
521.6307757,99.99904509,99.99941739
521.8271564,99.99912402,99.99939826
522.023685,99.99919669,99.99937642
522.2203617,99.99926274,99.99935167
522.4171866,99.99932223,99.99932381
522.61416,99.99937542,99.99929259
522.811282,99.99942275,99.99925778
523.0085527,99.99946471,99.99921912
523.1462926,99.99949109,99.99918973
523.2059724,99.99950183,99.99917636
523.4035412,99.9995346,99.99912929
523.6012592,99.99956349,99.9990777
523.7991266,99.99958894,99.99902149
523.9971437,99.99961131,99.99896063
524.1953105,99.99963096,99.99889524
524.248497,99.99963581,99.99887697
524.3936273,99.99964818,99.99882565
524.5920942,99.99966322,99.9987524
524.7907114,99.99967632,99.99867633
524.989479,99.99968766,99.99859863
525.1883973,99.99969741,99.99852081
525.3507014,99.99970427,99.99845853
525.3874663,99.9997057,99.9984447
525.5866863,99.99971265,99.99837238
525.7860575,99.99971837,99.99830606
525.98558,99.99972293,99.99824789
526.1852539,99.9997264,99.99819979
526.3850795,99.99972883,99.99816321
526.4529058,99.99972942,99.99815359
526.585057,99.99973025,99.998139
526.7851864,99.9997307,99.99812733
526.9854681,99.99973019,99.99812769
527.185902,99.99972872,99.99813894
527.3864885,99.9997263,99.99815955
527.5551102,99.9997235,99.99818276
527.5872277,99.99972289,99.99818769
527.7881198,99.99971849,99.99822144
527.9891649,99.99971305,99.99825893
528.1903633,99.99970654,99.99829848
528.391715,99.99969889,99.99833858
528.5932203,99.99969005,99.998378
528.6573146,99.99968697,99.99839022
528.7948794,99.99967994,99.99841573
528.9966924,99.99966847,99.99845098
529.1986595,99.99965557,99.99848314
529.4007809,99.99964114,99.99851177
529.6030567,99.99962506,99.99853654
529.759519,99.99961143,99.99855288
529.8054871,99.99960723,99.9985572
530.0080724,99.99958754,99.99857356
530.2108126,99.99956589,99.99858547
530.4137081,99.99954219,99.9985928
530.6167588,99.99951637,99.99859541
530.8199651,99.99948839,99.99859314
530.8617234,99.99948237,99.99859206
531.0233271,99.99945825,99.99858583
531.226845,99.99942602,99.99857324
531.4305189,99.99939186,99.99855512
531.634349,99.99935599,99.99853113
531.8383356,99.99931879,99.99850089
531.9639279,99.99929543,99.99847896
532.0424788,99.99928072,99.99846389
532.2467787,99.99924241,99.99841957
532.4512356,99.99920457,99.99836722
532.6558497,99.99916802,99.99830601
532.8606211,99.99913364,99.99823494
533.06555,99.99910228,99.99815283
533.2706365,99.99907472,99.99805828
533.4758809,99.9990516,99.99794963
533.6812834,99.99903337,99.9978249
533.8868441,99.99902022,99.99768178
534.0925633,99.99901208,99.99751751
534.1683367,99.9990103,99.99745109
534.298441,99.99900868,99.99732887
534.5044775,99.99900951,99.99711209
534.710673,99.99901395,99.99686278
534.9170276,99.99902128,99.9965759
535.1235415,99.99903074,99.99624579
535.2705411,99.99903837,99.99598124
535.330215,99.99904161,99.99586622
535.5370482,99.99905319,99.99543067
535.7440412,99.99906486,99.9949328
535.9511944,99.99907609,99.99436735
536.1585078,99.9990864,99.99373153
536.3659816,99.9990954,99.99302714
536.5736161,99.99910276,99.99226333
536.7814114,99.9991082,99.99145978
536.9893677,99.99911147,99.9906494
537.1974851,99.99911235,99.9898789
537.405764,99.99911064,99.98920537
537.4749499,99.99910947,99.9890135
537.6142044,99.99910614,99.98868772
537.8228066,99.99909864,99.98837406
538.0315708,99.99908792,99.98828954
538.240497,99.99907373,99.98842995
538.4495856,99.99905578,99.98876424
538.5771543,99.99904286,99.98904298
538.6588367,99.99903376,99.98924421
538.8682505,99.99900728,99.98981663
539.0778272,99.99897589,99.99043295
539.287567,99.99893908,99.99105474
539.4974701,99.99889621,99.99165494
539.6793587,99.99885365,99.99214399
539.7075366,99.99884657,99.9922167
539.9177667,99.99878929,99.99273105
540.1281607,99.99872336,99.99319459
540.3387188,99.99864761,99.99360749
540.549441,99.99856062,99.99397201
540.7603277,99.99846079,99.99429151
540.971379,99.99834622,99.99456976
541.1825951,99.99821475,99.99481057
541.3939762,99.99806391,99.99501754
541.6055225,99.997891,99.99519398
541.8172342,99.99769307,99.99534281
541.8837675,99.99762527,99.99538428
542.0291114,99.99746717,99.99546662
542.2411545,99.99721054,99.99556763
542.4533635,99.99692116,99.99564776
542.6657386,99.99659842,99.99570864
542.8782802,99.99624422,99.99575164
542.9859719,99.99605447,99.99576698
543.0909882,99.99586422,99.99577795
543.3038631,99.99546937,99.99578854
543.5169048,99.99507687,99.99578429
543.7301138,99.99471024,99.99576592
543.94349,99.99439727,99.99573411
544.0881764,99.99422995,99.99570523
544.1570338,99.99416572,99.99568948
544.3707453,99.99403739,99.99563266
544.5846248,99.99402263,99.9955643
544.7986724,99.99411777,99.99548513
545.0128883,99.9943066,99.99539599
545.1903808,99.99451682,99.99531535
545.2272727,99.9945651,99.99529789
545.4418259,99.99486718,99.99519202
545.656548,99.99518917,99.99507982
545.8714392,99.99551235,99.99496299
546.0864997,99.99582357,99.99484352
546.2925852,99.99610277,99.99472875
546.5171296,99.99638129,99.99460599
546.7326993,99.99662188,99.99449318
546.9484391,99.99683661,99.9943881
547.1643493,99.9970267,99.99429361
547.38043,99.99719391,99.99421241
547.5966814,99.9973402,99.99414693
547.8131038,99.99746755,99.99409914
548.0296973,99.99757785,99.99407045
548.2464622,99.99767282,99.99406159
548.4633985,99.997754,99.99407254
548.496994,99.99776542,99.99407597
548.6805067,99.99782274,99.99410261
548.8977868,99.99788022,99.99415042
549.115239,99.99792746,99.99421408
549.3328636,99.99796532,99.99429127
549.5506608,99.99799456,99.99437944
549.5991984,99.99799996,99.99440031
549.7686307,99.9980158,99.99447593
549.9867737,99.99802958,99.99457807
550.2050898,99.99803637,99.99468338
550.4235792,99.99803655,99.99478953
550.6422423,99.99803049,99.99489447
550.7014028,99.99802782,99.9949224
550.8610792,99.9980185,99.99499641
551.0800901,99.99800086,99.99509383
551.2992752,99.99797787,99.99518548
551.5186348,99.99794982,99.99527033
551.738169,99.99791702,99.99534755
551.8036072,99.99790639,99.99536899
551.957878,99.99787984,99.9954165
552.177762,99.9978387,99.99547665
552.3978214,99.99779406,99.9955276
552.6180562,99.9977465,99.995569
552.8384667,99.99769667,99.99560058
552.9058116,99.99768111,99.99560822
553.059053,99.99764533,99.99562207
553.2798155,99.99759334,99.99563323
553.5007543,99.99754164,99.99563381
553.7218696,99.99749126,99.99562352
553.9431616,99.99744327,99.99560206
554.008016,99.99742983,99.9955936
554.1646306,99.99739876,99.99556904
554.3862768,99.99735877,99.99552405
554.6081003,99.99732427,99.99546657
554.8301014,99.99729608,99.99539604
555.0522803,99.99727484,99.99531176
555.1102204,99.99727051,99.99528744
555.2746372,99.99726097,99.99521296
555.4971724,99.99725463,99.99509873
555.719886,99.99725573,99.99496805
555.9427782,99.99726393,99.99481975
556.1658493,99.99727868,99.99465251
556.2124248,99.99728251,99.99461508
556.3890995,99.99729921,99.99446483
556.612529,99.99732467,99.99425506
556.836138,99.99735408,99.99402133
557.0599268,99.99738645,99.99376158
557.2838955,99.99742077,99.99347354
557.3146293,99.99742558,99.99343169
557.5080443,99.99745609,99.99315471
557.7323736,99.99749151,99.99280239
557.9568834,99.99752622,99.99241368
558.1815741,99.99755949,99.99198548
558.4064458,99.99759068,99.99151457
558.6314988,99.99761924,99.99099767
558.8567333,99.99764468,99.99043152
559.0821494,99.99766659,99.98981301
559.3077475,99.99768463,99.98913943
559.5190381,99.99769772,99.98845726
559.7594903,99.99770787,99.98761938
559.9856354,99.99771254,99.98677172
560.2119634,99.99771225,99.9858674
560.4384743,99.99770676,99.98491031
560.6212425,99.99769838,99.98410451
560.6651685,99.99769582,99.98390694
560.8920462,99.99767918,99.98286676
561.1191076,99.99765655,99.98180246
561.3463529,99.99762762,99.98072995
561.5737823,99.99759204,99.97966801
561.7234469,99.99756482,99.97898546
561.8013961,99.99754941,99.97863757
562.0291944,99.99749927,99.97766061
562.2571776,99.99744114,99.97675867
562.4853458,99.99737442,99.97595123
562.7136993,99.99729847,99.97525413
562.8256513,99.99725766,99.97495638
562.9422383,99.99721254,99.97467829
563.1709629,99.99711581,99.97422885
563.3998735,99.99700733,99.97390505
563.6289703,99.99688606,99.97370058
563.8582535,99.99675082,99.97360454
563.9278557,99.99670683,99.97359474
564.0877233,99.99660029,99.97360266
564.3173799,99.99643304,99.97367859
564.5472236,99.99624745,99.97381518
564.7772546,99.99604179,99.9739955
565.0074732,99.99581416,99.97420365
565.2378795,99.99556255,99.97442526
565.4684738,99.99528484,99.97464775
565.6992563,99.99497884,99.97486041
565.9302273,99.9946424,99.9750544
566.1322645,99.99432177,99.975203
566.1613869,99.99427344,99.97522255
566.3927355,99.99387017,99.97535921
566.6242733,99.9934312,99.97546008
566.8560004,99.9929558,99.97552202
567.0879171,99.99244421,99.97554288
567.2344689,99.99210313,99.9755343
567.3200236,99.99189795,99.97552143
567.5523203,99.99132016,99.97545721
567.7848072,99.99071598,99.97535055
568.0174847,99.99009285,99.97520252
568.250353,99.98946059,99.97501496
568.3366733,99.98922642,99.97493594
568.4834123,99.9888314,99.97479052
568.7166629,99.98821941,99.97453276
568.9501049,99.98764,99.97424622
569.1837387,99.9871087,99.97393651
569.4175644,99.98663997,99.97361037
569.6515823,99.98624583,99.97327578
569.8857926,99.98593474,99.97294191
570.1201956,99.98571081,99.97261906
570.3547915,99.98557363,99.97231854
570.5410822,99.98552354,99.97210388
570.5895806,99.98551853,99.97205233
570.824563,99.98553734,99.97183274
571.0597391,99.98561945,99.97167189
571.295109,99.98575287,99.97158106
571.530673,99.98592527,99.97157009
571.6432866,99.98601791,99.97159538
571.7664314,99.9861248,99.97164668
572.0023843,99.98634062,99.97181587
572.2385321,99.98656329,99.9720796
572.4748749,99.98678485,99.97243655
572.7114131,99.98699881,99.97288214
572.745491,99.98702868,99.9729532
572.9481468,99.98720009,99.9734089
573.1850763,99.98738482,99.97400691
573.4222018,99.98755017,99.97466452
573.6595236,99.98769419,99.975369
573.8476954,99.98779231,99.97595184
573.8970419,99.98781564,99.97610733
574.134757,99.98791388,99.97686675
574.3726691,99.98798877,99.97763534
574.6107784,99.98804055,99.97840236
574.8490853,99.98806984,99.97915846
574.9498998,99.98807567,99.9794729
575.0875899,99.98807758,99.97989582
575.3262925,99.98806506,99.9806081
575.5651933,99.98803384,99.98129039
575.8042926,99.98798588,99.98193906
576.0435907,99.98792346,99.98255159
576.2830877,99.98784927,99.9831264
576.522784,99.98776641,99.98366268
576.7626797,99.98767841,99.98416026
577.0027752,99.98758923,99.98461942
577.1543086,99.9875343,99.98488953
577.2430707,99.98750318,99.98504079
577.4835663,99.98742492,99.98542527
577.7242625,99.98735932,99.98577389
577.9651594,99.9873113,99.98608781
578.2062572,99.98728567,99.9863682
578.256513,99.98728357,99.98642251
578.4475563,99.98728687,99.98661625
578.6890569,99.98731875,99.9868331
578.9307592,99.98738436,99.98701983
579.1726635,99.98748569,99.98717745
579.3587174,99.9875884,99.9872794
579.4147701,99.98762355,99.9873069
579.6570791,99.98779751,99.98740899
579.8995909,99.98800589,99.98748447
580.1423057,99.98824586,99.98753395
580.3852238,99.98851365,99.98755799
580.4609218,99.98860204,99.98756035
580.6283454,99.98880475,99.98755701
580.8716707,99.98911423,99.98753137
581.1152001,99.98943695,99.98748132
581.3589337,99.98976783,99.98740704
581.5631263,99.99004761,99.98732632
581.6028719,99.99010209,99.98730866
581.8470149,99.99043536,99.98718621
582.091363,99.99076378,99.98703969
582.3359163,99.9910841,99.98686908
582.5806753,99.99139362,99.98667431
582.6653307,99.9914977,99.98660135
582.8256401,99.99169024,99.98645531
583.0708109,99.99197235,99.98621204
583.3161882,99.99223883,99.98594448
583.561772,99.99248892,99.98565268
583.7675351,99.99268538,99.98538984
583.8075627,99.9927222,99.98533678
584.0535606,99.99293854,99.98499704
584.2997658,99.99313797,99.98463389
584.5461787,99.9933207,99.98424793
584.7927995,99.99348705,99.98384002
584.8697395,99.99353563,99.98370851
585.0396286,99.99363742,99.98341129
585.286666,99.99377223,99.98296317
585.5339122,99.99389195,99.98249746
585.7813674,99.99399703,99.98201636
585.9719439,99.99406821,99.98163724
586.0290318,99.99408791,99.98152244
586.2769057,99.99416501,99.98101874
586.5249894,99.99422872,99.98050871
586.7732832,99.99427936,99.97999619
587.0217872,99.99431724,99.97948541
587.0741483,99.99432362,99.97937849
587.2705018,99.99434261,99.97898091
587.5194273,99.99435567,99.9784874
587.7685639,99.99435657,99.97800976
588.0179119,99.99434542,99.97755278
588.1763527,99.9943321,99.97727546
588.2674715,99.99432225,99.9771211
588.517243,99.99428709,99.97671905
588.7672267,99.9942399,99.97635043
589.0174229,99.99418058,99.97601843
589.2678318,99.99410902,99.97572549
589.5184538,99.99402507,99.97547317
589.769289,99.99392853,99.97526217
590.0203377,99.9938192,99.97509221
590.2716003,99.99369685,99.97496213
590.3807615,99.99363961,99.9749176
590.5230769,99.99356123,99.97486994
590.7747679,99.99341212,99.97481285
591.0266736,99.99324929,99.97478747
591.2787942,99.99307255,99.97478986
591.4829659,99.99291924,99.97480917
591.53113,99.99288174,99.97481571
591.7836812,99.99267679,99.97486046
592.0364482,99.99245769,99.97491942
592.2894312,99.99222456,99.97498788
592.5426305,99.99197765,99.97506118
592.5851703,99.99193487,99.97507364
592.7960464,99.99171738,99.97513482
593.0496791,99.99144437,99.97520445
593.303529,99.99115946,99.97526599
593.5575962,99.99086376,99.97531554
593.6873747,99.99070908,99.97533503
593.8118812,99.99055865,99.97534947
594.0663841,99.99024582,99.97536437
594.3211053,99.98992729,99.97535704
594.576045,99.98960536,99.97532446
594.7895792,99.98933521,99.97527571
594.8312035,99.98928265,99.97526378
595.0865811,99.98896204,99.97517226
595.3421781,99.98864663,99.97504728
595.5979947,99.98833965,99.97488625
595.8540313,99.98804442,99.97468663
595.8917836,99.9880021,99.9746538
596.1102881,99.98776417,99.97444588
596.3667655,99.987502,99.97416143
596.6234636,99.98726073,99.97383066
596.8803828,99.98704277,99.97345088
596.993988,99.98695441,99.97326672
597.1375233,99.98685007,99.97301931
597.3948855,99.98668399,99.9725331
597.6524697,99.98654526,99.97198927
597.9102761,99.986434,99.97138477
598.0961924,99.98637057,99.9709098
598.168305,99.98634966,99.97071649
598.4265567,99.98629109,99.96998124
598.6850314,99.98625662,99.96917586
598.9437296,99.9862441,99.96829725
599.1983968,99.98625079,99.96735876
599.4617972,99.98627467,99.96630876
599.7211673,99.98631203,99.9651939
599.9807618,99.98636012,99.96399616
600.2405812,99.9864159,99.96271461
600.3006012,99.98642955,99.96240681
600.5006258,99.9864764,99.96134941
600.7608957,99.98653877,99.95990202
601.0213914,99.98660028,99.95837562
601.2821131,99.98665838,99.9567754
601.4028056,99.98668343,99.95601215
601.543061,99.98671068,99.95510899
601.8042356,99.98675499,99.95338677
602.0656371,99.98678926,99.95162223
602.3272657,99.98681159,99.94983216
602.50501,99.98681906,99.9486125
602.5891218,99.98682024,99.94803674
602.8512057,99.98681357,99.94625948
603.1135177,99.98679003,99.94452676
603.376058,99.98674815,99.9428673
603.6072144,99.986695,99.94149179
603.6388271,99.98668649,99.94131112
603.901825,99.98660368,99.93988833
604.1650523,99.98649832,99.93862774
604.4285091,99.98636902,99.93755524
604.6921958,99.98621436,99.93669235
604.9561127,99.98603291,99.93605487
605.22026,99.98582317,99.93565196
605.4846382,99.9855836,99.93548562
605.7492474,99.98531262,99.93555075
605.8116232,99.98524402,99.93559865
606.0140879,99.9850086,99.93583567
606.2791602,99.98466988,99.93632303
606.5444644,99.98429481,99.93699115
606.810001,99.98388173,99.93781533
606.9138277,99.98370964,99.93817412
607.0757701,99.98342908,99.93876928
607.3417722,99.9829354,99.93982642
607.6080074,99.98239944,99.94096096
607.8744762,99.98182026,99.94214869
608.0160321,99.98149502,99.9427932
608.1411788,99.98119732,99.94336761
608.4081155,99.98053066,99.94459826
608.6752867,99.97982104,99.94582383
608.9426926,99.97907013,99.9470302
609.1182365,99.97855641,99.94780546
609.2103335,99.97828075,99.94820576
609.4782099,99.97745706,99.94934121
609.7463219,99.97660478,99.95042931
610.0146699,99.97573137,99.95146464
610.2204409,99.97505361,99.95221972
610.2832542,99.97484616,99.95244328
610.5520752,99.97396038,99.95336259
610.821133,99.97308708,99.95422098
611.0904281,99.97224091,99.95501771
611.3226453,99.97154566,99.95565466
611.3599608,99.97143765,99.9557527
611.6297313,99.97069363,99.95642638
611.89974,99.97002495,99.95703959
612.1699872,99.96944661,99.95759344
612.4248497,99.96899599,99.9580622
612.7111984,99.96860991,99.9585286
612.982163,99.96836814,99.95891298
613.2533674,99.9682488,99.95924411
613.5248119,99.96825029,99.9595237
613.7964968,99.96836714,99.9597535
614.0684223,99.96859048,99.95993531
614.340589,99.96890873,99.96007097
614.612997,99.96930846,99.96016235
614.8856467,99.96977519,99.96021142
615.1585384,99.97029424,99.96022023
615.4316724,99.97085132,99.96019094
615.7050491,99.9714331,99.96012585
615.9786688,99.97202753,99.96002746
616.2525317,99.97262404,99.95989849
616.5266383,99.97321362,99.95974187
616.8009889,99.97378882,99.95956086
617.0755837,99.97434362,99.95935902
617.3504231,99.97487329,99.95914024
617.6255075,99.97537429,99.95890879
617.9008371,99.97584406,99.95866933
617.9358717,99.97590147,99.95863855
618.1764123,99.97628084,99.95842686
618.4522334,99.97668358,99.95818677
618.7283008,99.97705177,99.95795477
619.0046147,99.97738533,99.95773681
619.0380762,99.97742337,99.95771167
619.2811755,99.97768453,99.95753906
619.5579836,99.97794989,99.95736775
619.8350393,99.97818211,99.95722908
620.1123428,99.97838203,99.95712905
620.3898946,99.9785506,99.95707332
620.6676949,99.97868882,99.95706701
620.9457442,99.97879775,99.95711456
621.2240426,99.97887845,99.95721955
621.5025907,99.97893202,99.95738456
621.7813886,99.97895956,99.95761104
622.0604368,99.9789622,99.95789927
622.3397356,99.97894105,99.95824832
622.6192853,99.97889729,99.95865607
622.8990862,99.97883208,99.95911925
623.1791388,99.97874667,99.9596336
623.4468938,99.97864738,99.960168
623.74,99.97852042,99.9607946
624.0208094,99.97838241,99.96142911
624.3018717,99.97822984,99.96209091
624.5490982,99.97808508,99.96268974
624.5831873,99.97806442,99.96277326
624.8647566,99.977888,99.96346949
625.1465798,99.97770259,99.96417313
625.4286574,99.97751041,99.96487807
625.6513026,99.97735565,99.9654312
625.7109896,99.97731388,99.96557862
625.9935769,99.97711565,99.96626958
626.2764195,99.97691859,99.96694632
626.5595178,99.9767258,99.96760474
626.753507,99.97659795,99.96804317
626.8428722,99.97654058,99.96824133
627.126483,99.97636646,99.96885311
627.4103506,99.97620708,99.96943761
627.6944752,99.97606623,99.96999283
627.8557114,99.97599602,99.97029406
627.9788573,99.97594769,99.97051719
628.2634972,99.97585525,99.97100953
628.5483952,99.97579253,99.97146897
628.8335518,99.9757629,99.97189498
628.9579158,99.97576112,99.97207009
629.1189672,99.97576938,99.97228722
629.4046418,99.97581452,99.9726456
629.6905759,99.97590027,99.97297019
629.97677,99.97602793,99.97326117
630.0601202,99.97607305,99.9733396
630.2632244,99.97619802,99.97351888
630.5499393,99.97641029,99.9737437
630.8369153,99.97666365,99.97393611
631.1241526,99.97695624,99.97409661
631.1623246,99.97699792,99.97411556
631.4116516,99.97728545,99.97422576
631.6994126,99.97764801,99.97432414
631.987436,99.97804012,99.97439231
632.2645291,99.97844091,99.97442992
632.5642716,99.97889574,99.97444043
632.8530844,99.97935009,99.97442155
633.1421611,99.9798159,99.97437482
633.3667335,99.98018247,99.97431972
633.431502,99.98028862,99.97430082
633.7211074,99.98076389,99.97420012
634.0109778,99.98123764,99.97407327
634.3011135,99.98170616,99.97392083
634.4689379,99.98197327,99.97382125
634.5915149,99.98216612,99.97374333
634.8821823,99.98261458,99.97354131
635.1731161,99.98304904,99.9733153
635.4643166,99.98346737,99.97306582
635.5711423,99.98361634,99.97296858
635.7557843,99.98386782,99.9727934
636.0475195,99.984249,99.97249855
636.3395225,99.98460982,99.97218179
636.6317938,99.98494946,99.97184365
636.6733467,99.98499597,99.97179389
636.9243337,99.98526736,99.97148464
637.2171426,99.98556315,99.97110529
637.5102208,99.98583662,99.97070614
637.7755511,99.9860647,99.97032851
638.0971867,99.98631646,99.9698507
638.3910752,99.986523,99.96939556
